# Source SHA-256: 5d789ae2d414bc6bd2676ff7df29955c308b4b8834b9d0192e6e60d8b270f71b
# Card page | faction | plan | three partner pages with reasons. Authored from full front and signature cards.
104|S|Use a Food summon to sustain a wound-paying heavy hitter in a resurrection core.|117:Summon Intermission Snacks brings Teacake into play on deployment.|105:Eat Me restores wounds paid to Fleeting Presence, preserving the King's action engine.|107:Necrotic Salve adds sustain and Greymair can resurrect Jerry; the King cannot enter via Reanimate.
105|S|Keep the wound-paying King healthy while providing ranged cover and resurrection for allies.|110:Eternal Servitude restores Elrich wounds or gives energy; Igor can summon the King only in Shades when it is absent.|119:Milkies heals and gives energy while Nanny supplies a durable supporting model.|106:Ancient Crossbow adds reach and friendly deaths can trigger a free follow-up shot.
106|S|Pair ranged attrition with Soldier buffs, resurrection and a summon-action engine.|108:A Bone to Pick improves Serif against wounded enemies and Negroli summons Soldiers.|107:Reanimate returns Serif; Necrotic Salve supports a Risen Soldier after friendly deaths.|118:Psychopomp deaths and replacements can enable A Skele-tonne of Bolts's free shot.
107|S|Strengthen resurrection with placement, returned health and a Soldier attacker.|111:Guiding Lantern redirects resurrection placement and Keep 'em Fresh improves returned wounds.|108:Necrotic Salve gives a Noble or Risen energy after a friendly death; Negroli supplies melee.|106:Drain Life can sacrifice this Risen and trigger its free-shot passive before a boosted resurrection.
108|S|Use ranged chip damage to enable Soldier bonuses and sustain a melee leader.|106:Ancient Crossbow wounds enemies to enable A Bone to Pick with You.|107:Reanimate returns Negroli and Necrotic Salve refuels this Noble Risen after a friendly death.|111:Guiding Lantern and Keep 'em Fresh improve Negroli's resurrection placement and health.
109|S|Use friendly deaths to enable armour-ignoring Giant melee, with resurrection and shooting.|107:Drain Life enables Frostbite's death condition and Reanimate can restore Angerboda.|108:A Bone to Pick improves Angerboda's Risen and Soldier attacks against wounded targets.|106:Ancient Crossbow wounds enemies before the melee group engages.
110|S|Support a Noble fighter while strengthening resurrection placement and returned health.|108:Eternal Servitude heals or refuels this Noble and Negroli supplies melee.|111:Guiding Lantern and Keep 'em Fresh improve Igor's Reanimate results.|113:Another Reanimate user supplies Spirit support through Resonance and Blink.
111|S|Use improved resurrection placement around a Soldier fighter and shooter.|107:Reanimate benefits from Guiding Lantern and Keep 'em Fresh.|108:A Risen front-line fighter receives extra returned wounds and supplies Soldier buffs.|106:A Risen shooter receives extra returned wounds and covers Viktor's harvesting.
112|S|Anchor a resurrection-supported Soldier core with melee suppression and energy theft.|107:Reanimate returns the Viscount and Necrotic Salve supports a Noble Risen.|108:A Bone to Pick improves the Viscount's Risen attacks against wounded enemies.|111:Guiding Lantern and Keep 'em Fresh improve this large Risen's return; Gravedigger covers stones.
113|S|Support a Spirit combat-and-water core while a harvester covers objectives.|116:Resonance and Blink support Abra's Spirit keyword; Abra adds melee and resurrection.|114:Resonance protects Sen'Ara's casting and Blink helps reposition the slow Merfolk.|111:Gravedigger covers deep stones and improves both Spirit reanimators' returns.
114|S|Create water for durable resurrection and supported Pirate shooting.|123:Bedeviled Seas gains energy near created water and Rise From the Deep improves returns in it.|125:Gone Fishin' gains Arcane near water and Cheepaky adds healing.|124:Pirate curses improve the group's Pirate Arcane targeting and Commodore adds pistol fire.
115|L|Halve a target's remaining wounds, then finish it with Spirit-supported attacks.|61:Conductor improves Morag's Spirit Arcane and Leshavit's Caress protects her.|38:Hunting Ritual lowers targets into Mercy Kill's low-health damage bonus.|73:Burrowing Claws supplies efficient objectives while Morag and Jayda pressure fighters.
116|S|Strengthen melee-driven summoning with Spirit protection, sustain and resurrection placement.|113:Resonance and Blink support Abra's Spirit attacks and defensive movement.|119:Milkies heals or refuels Abra and Nanny adds a second Psychopomp source.|111:Guiding Lantern and Keep 'em Fresh improve Abra's resurrection engine and Gravedigger covers stones.
117|S|Use forced end-turn movement beside Spirit protection, a damage engine and objective collection.|113:Resonance and Blink improve Jerry's Spirit defence and movement.|116:Abra adds melee and resurrection; Jerry's Food summon can heal wound-paying allies.|111:Gravedigger collects stones while Jerry controls carriers with Stage Fright.
118|S|Bring several Psychopomp sources to improve Conductor and recycling options.|108:Summon Reinforcements adds Soldier Psychopomps to Conductor's count.|119:Summon the Nursery adds Babelings and Milkies sustains Roary.|116:Fashion from Flesh can add any Psychopomp and Abra provides melee and resurrection.
119|S|Build a durable nursery core with Risen bonuses, resurrection and objective support.|107:Reanimate returns Nanny and Necrotic Salve supports her Risen keyword.|108:A Bone to Pick improves Nanny's Risen attacks and adds Soldier summons.|111:Keep 'em Fresh adds returned Risen wounds and Gravedigger covers deep stones.
120|S|Summon the Babeling into a nursery core and exploit its wound action with Risen follow-up.|119:Summon the Nursery brings Urchin into play; Urchin also contributes to Nanny's damage reduction.|118:Conductor gives Urchin a boosted action and Encore can replace a slain Psychopomp.|108:He Hit Me wounds an enemy to enable A Bone to Pick for the Soldier and Risen core.
121|S|Summon the Babeling and turn displacement into safe nursery and objective play.|119:Summon the Nursery brings Sprog into play; Sprog reduces damage suffered by nearby Nanny.|118:Conductor grants Sprog an action and Psychopomp Parade repositions it.|111:Gravedigger collects stones exposed by He Pushed Me and supports resurrected allies.
122|S|Summon the Babeling into a protected nursery and use debuffs ahead of Spirit melee.|119:Summon the Nursery brings Pookie into play; Pookie reduces Nanny's incoming damage.|118:Conductor grants Pookie an action and improves the Psychopomp's stats.|116:Abra supplies melee and resurrection while benefiting from debuffed opponents.
123|S|Enable water-based energy and improve resurrection with Pirate shooting support.|114:Torrential Surge supplies water for Bedeviled Seas and Rise From the Deep.|125:Gone Fishin' gains Arcane near water and Cheepaky adds healing.|124:The Black Spot improves Pirate Arcane targeting while Commodore adds pistol pressure.
124|S|Use Pirate curses and pistol coordination within a water-based resurrection group.|123:Reanimate and Dead Troll's Finger sustain Pirate allies; water benefits the Troll.|125:Stocked to the Gills reloads Commodore without energy and Gone Fishin' provides healing.|114:Torrential Surge supplies water and Siren Song controls carriers around the Pirate group.
125|S|Support Pirate reloads while water improves healing and resurrection.|124:Stocked to the Gills reloads the pistol; another Reload Pirate also strengthens 21 Ghoul Salute.|126:Stocked to the Gills reloads Faerie Fire Pistol and Brigid adds magical shooting.|123:Dead Troll's Finger refuels Cheepaky's Pirate keyword and Reanimate sustains the group.
126|S|Use cheap Pirate reloads and fallen allies' spells beside water-based resurrection.|125:Stocked to the Gills reloads Brigid's pistol without energy and supplies healing.|123:Dead Troll's Finger refuels a Pirate and Barnakelle's spells remain options for Spirits of the Fallen when slain.|124:The Black Spot improves Pirate Arcane targeting and Commodore adds pistol pressure.
127|S|Layer Discard-Step wounds and Spirit support around an objective collector.|113:Horror's Discard-Step wounds can feed Leech and Resonance protects Banshee's Spirit casting.|124:The Black Spot's Discard-Step wound can feed Leech and Commodore adds ranged pressure.|111:Gravedigger secures stones dropped by Ghastly Scream while Banshee spends energy on control.
128|D|Use Perfect Form and reaction energy support on Faerie melee, with healing and ordinary harvesting.|24:Perfect Form helps the Fencer choose a better melee card and Dance in Concert pays an engaged reaction.|23:Healing sustains the Faeries and Fraya supplies ranged disruption.|50:Herbert harvests without Weakling and creates wooded cover for the group.
129|D|Apply Weakling, empty enemy energy and exploit increased enemy Evade in melee.|25:Clumsy Cluts applies Weakling to trigger Sedatives and enable Sleepy Time's follow-up.|82:Victimise raises enemy Evade to improve The Bigger They Are; Incubus sustains Dentia.|29:Stone Song assists deep stones and Boulder provides durable harvesting without Weakling.
130|C|Complete the Faculty and add a Rogue objective thief to exploit shared support.|131:Completes the Faculty alongside Flinders and supplies discounted Animal healing and protection.|132:Completes the Faculty, enabling shared Machine redraws and Overclock actions.|41:Prognostication and Wily Old Weasel support this Rogue; Honour Amongst Thieves raises Faculty Rogue Arcane when all three are present.
131|C|Complete the Faculty and add an Animal harvester to receive conservation and healing.|130:Completes the Faculty and supplies hand information and Rogue Arcane discounts.|132:Completes the Faculty, enabling Machine redraws and Overclock support.|73:Explorer's Handbook discounts healing a wounded Animal and Conservation protects this deep-stone collector.
132|C|Complete the Faculty and add a Reload shooter to exploit Augments and redraws.|130:Completes the Faculty and discounts Rogue Arcane actions once the Faculty keywords are gained.|131:Completes the Faculty and repairs wounds paid for Machine redraws and Overclock.|3:Augments makes Flintlock a Machine, enabling redraws and free 2-energy Reload through Overclock.
133|C|Boost mobile Human attacks while preserving healing and efficient harvesting.|4:Foresight improves Blunderbuss and Healing sustains Matilda.|6:Deutsche Courage rewards a Mercenary melee attack and Drink Your Fill adds energy or melee.|12:Miner secures deep stones while Matilda uses Boingy and Astrazan Tactics for combat.
134|D|Exploit movement flips and Goblin sustain around a mobile melee Animal.|135:Clutter Chaos converts qualifying catastrophe wounds into energy; Priceless Treasures moves, heals or refuels this Goblin Animal.|136:Gribblebog Grub supports Animals and Stilts Kim supplies movement support.|137:Goblin Mayhem can turn qualifying Goblin flips into catastrophes for Clutter Chaos; Syril supplies Healing.
135|D|Build a Goblin Animal flip engine with energy from qualifying catastrophe wounds.|136:Stilt Walker's flip can interact with Clutter Chaos and Goblin Mayhem; Gribblebog Grub supports Animals.|134:Branch Hopper's flip can interact with Clutter Chaos and Goblin Mayhem; Bejiminy adds melee.|137:Goblin Mayhem chooses a catastrophe on a qualifying Goblin flip once per turn; Healing repairs the wounds.
136|D|Combine outside-action flips with catastrophe-to-energy support and Animal melee.|135:Clutter Chaos converts qualifying Stilt Walker catastrophe wounds to energy; Priceless Treasures heals or moves Kim.|137:Goblin Mayhem can choose a qualifying Stilt Walker catastrophe and Wetland Wallower supports water interactions.|134:Gribblebog Grub supports this Animal's movement, healing and energy; Bejiminy adds melee.
137|D|Combine Goblin flip interactions with water-enabled Troll energy and healing.|135:Clutter Chaos can convert qualifying catastrophe wounds from Goblin Mayhem into energy.|136:Stilt Walker and Gribblebog Grub provide outside-action flips for the Goblin engine.|46:Wetland Wallower enables Amphibious energy and Bristlenose adds durable melee without a Harvest tax.
138|L|Use Rogue movement and stolen-stone healing with Cultist support and a nearby Giant.|141:Lesh Misérables rewards Skuggi's theft; Fiddler on the Roof moves this Rogue 2 inches.|60:Lesh Misérables and Rogue movement support Kavanagh; Juggling Fate helps the group's Arcane plans.|62:Summoned Pickles can give a nearby Giant energy; Loubard adds melee reach and stays near allies for Blind Faith.
139|L|Select Streatham to summon Pickles, then support theft and feed a nearby Giant.|138:Required named summoner; Purrloin transfers a stone collected by Pickles.|62:Giant Hugs for Pickles gives Loubard energy when positioned within 2 inches.|141:Streatham supports this Rogue's stolen-stone healing and movement; Skuggi adds a melee thief.
140|D|Refuel a Rogue group while improving Arcane stats and enemy-carrier theft.|41:Honour Amongst Thieves improves Nancy's Arcane and Robbery contests enemy stones.|56:Streetwise Swindler refuels this Rogue and Faerie Tricks swaps Rogue positions.|83:Streetwise Swindler heals Claudia for Robbery or refuels her pistol and theft actions.
141|L|Use set-aside cards to repeat Trick Knives while supporting Rogue theft and movement.|60:Juggling Fate provides a banked card for Trick Knives; Midnight Miscreants discounts its first turn-one use.|138:Lesh Misérables heals Skuggi after theft and Fiddler on the Roof moves a Rogue further.|61:Conductor boosts Skuggi's Cultist Arcane and Leshavit's Caress heals and protects him.
28|C|Protect a supported Noble while Giant energy sustains a double front line.|1:Bodyguard protects the Baron, who supplies armoured melee and Human energy restoration.|45:Epic Ballads grants Gotchgut energy and the Giants share melee duties.|2:My Hero and Field Medic support the Baron; Eric receives Rallying Cry energy.
37|C|Use a Faun fighter-and-shooter group with healing and Human-targeted support.|38:Guerilla Tactician improves Jayda's melee and Hunting Horn positions her.|39:A Faun healer benefits from Hoff's aura and horn and sustains the group.|32:Hunting Party improves Human and Faun attacks against its marked enemy, including Hoff and Jayda.
38|C|Strengthen Jayda's Faun attacks and use Hunting Party to improve bow and finishing pressure.|37:Guerilla Tactician improves melee and Hunting Horn repositions Jayda.|39:Healing sustains Jayda and Blighted Elixir can supply energy.|32:Hunting Party improves Jayda's Arcane and melee against the marked enemy.
39|C|Heal a Faun pair while a specialist Animal collects deep stones.|37:Guerilla Tactician and Hunting Horn support the Faun group.|38:Jayda adds bow pressure and Mercy Kill finishes wounded targets.|73:Burrowing Claws handles deep stones while Toodles spends energy on Healing.
41|D|Strengthen Rogue casting and combine displacement, drains and direct objective theft.|83:Honour Amongst Thieves improves Claudia's pistol and both Rogues offer Robbery.|82:Honour Amongst Thieves improves Creep's drains, which heal and refuel the thieves.|140:Streetwise Swindler supports Rogue energy while Muridae raises Nancy's Arcane.
44|L|Protect the Giant's wound-and-energy engine while adding a Faun escort and objectives.|61:Leshavit's Caress repairs Constant Bickering wounds and supplies Protection.|37:Hoff provides a mobile melee escort while the Giant occupies contested ground.|73:Burrowing Claws supplies efficient deep-stone collection.
62|C|Keep support nearby to enable Blind Faith, feed Righteous Fury and collect deep stones.|6:Drink Your Fill can grant energy for Righteous Fury; Agatha stays nearby to enable Blind Faith.|35:Energy Syphon helps fund Righteous Fury and Caustic Contract can protect the Giant.|12:Miner covers objectives while staying nearby to enable Blind Faith.
63|C|Support Boris's shared Bunny energy pool and repair summoning wound costs.|37:Hunting Horn repositions Boris and Guerilla Tactician supports Faun melee.|39:Healing repairs Boris's summon costs and Blighted Elixir can grant energy.|35:Energy Syphon reallocates energy to Boris for summoning and Bunny actions.
64|C|Choose Boris as the starting summoner and support his shared Bunny energy pool.|63:Required named summoner, selectable in Commonwealth; summoned Bunnies do not use roster slots.|39:Healing sustains Boris and Blighted Elixir can supply energy for Bunny actions.|35:Energy Syphon gives Boris energy that he can spend on Thrall actions.
65|C|Choose Boris as the starting summoner and support his shared Bunny energy pool.|63:Required named summoner, selectable in Commonwealth; summoned Bunnies do not use roster slots.|39:Healing sustains Boris and Blighted Elixir can supply energy for Bunny actions.|35:Energy Syphon gives Boris energy that he can spend on Thrall actions.
66|C|Choose Boris as the starting summoner and support his shared Bunny energy pool.|63:Required named summoner, selectable in Commonwealth; summoned Bunnies do not use roster slots.|39:Healing sustains Boris and Blighted Elixir can supply energy for Bunny actions.|35:Energy Syphon gives Boris energy that he can spend on Thrall actions.
73|C|Support a mobile Animal harvester with conservation, healing and Human combat pressure.|131:Explorer's Handbook discounts healing the wounded Animal and Conservation protects it.|133:Matilda adds mobile melee and shooting without relying on Jackalope to fight.|4:Foresight improves Matilda's Human Blunderbuss and Healing sustains the two Animals.
74|D|Use durable melee and friendly-catastrophe choices beside healing and objective collection.|81:Strength from Suffering heals the Duchess when another character suffers catastrophe wounds.|18:Visions of the Future can deliberately trigger Goblin catastrophes; Shabbaroon sustains Goblin allies through Transconbobulate.|15:Digger covers deep stones and Doug provides a mobile melee threat.
75|D|Refuel an Animal heavy hitter and protect a Noble caster while collecting objectives.|81:Succubus heals and refuels the Beast while the Duchess adds magical damage.|28:Bodyguard protects the Beast's Noble keyword and Gotchgut supplies a second front-line model.|83:Robbery contests stones while Claudia receives the Duchess's healing and energy.
76|D|Protect a Noble healer and her transformation beside a drain caster and objective thief.|28:Bodyguard protects Anya's Noble form; the Giant also supplies durable melee.|81:Succubus restores wounds and energy before or after Anya transforms.|83:Anya's Healing maintains Claudia's wound advantage for Robbery.
77|D|Start with Dominion Anya, then support her transformation without selecting Striga directly.|76:Required starting character; Remove Necklace and Lose Control replace her with Striga Anya.|81:Succubus heals and refuels either form, supporting the transformed melee attacker.|28:Bodyguard protects Anya's Noble form and Gotchgut supplies durable ordinary harvesting.
80|D|Use Faerie support, healing and movement beside a fighter and ordinary harvester.|24:Rejuvenate heals and repositions the Fencer; he supplies strong melee.|27:Whispered Secrets directly refuels Gwendoline's Faerie keyword and restores a wound.|50:Herbert harvests without Weakling and creates cover for the fragile Faeries.
109|C|Refuel and support a Norse Giant while another model collects objectives.|45:Epic Ballads grants another Giant energy and Brunhilde adds a second front-line attacker.|89:Reading the Runes can protect a Norse model and supplies healing.|12:Miner covers deep stones while the Giants spend energy on combat.
110|D|Support Noble energy and wounds within a protected resurrection-and-harvesting core.|81:Eternal Servitude supports the Duchess's Human and Noble keywords.|28:Bodyguard protects the Duchess and the Giant adds durable melee.|111:Guiding Lantern and Keep 'em Fresh improve Igor's Reanimate results; Gravedigger covers deep stones.
111|D|Improve a repeatable Jobie resurrection engine beside protected Goblin carriers.|49:Reanimate and Reanimate Jobie benefit from Guiding Lantern and Keep 'em Fresh.|96:Jobie's self-sacrificing stone collection benefits from alternative resurrection placement.|98:Goblin City Guard protects Goblin carriers and Secret Stash holds stones safely.
112|D|Use a Noble Risen anchor beside keyword support, resurrection and harvesting.|110:Eternal Servitude heals or refuels the Noble and Reanimate returns the Viscount.|111:Guiding Lantern and Keep 'em Fresh improve this Risen's return; Gravedigger handles stones.|81:Succubus restores the Viscount's wounds and energy while adding magical pressure.
115|S|Combine wound-halving with wounded-target bonuses and Spirit protection.|108:Hunting Ritual wounds enemies to enable A Bone to Pick for Negroli's attacks.|113:Resonance and Blink protect and reposition Morag's Spirit form.|111:Gravedigger handles objectives while Morag and Negroli target enemy fighters.
123|D|Use water interactions to refuel a durable Troll resurrection and Pirate support core.|137:Wetland Wallower enables nearby water interactions, including Bedeviled Seas and Rise From the Deep.|125:Gone Fishin' improves near water and Cheepaky adds healing.|85:Dead Troll's Finger refuels Swash's Pirate attacks; Reanimate can return him after death.
124|D|Support a Pirate pistol group with free reloads, movement and melee bonuses.|125:Stocked to the Gills reloads Commodore without energy and another Reload Pirate strengthens 21 Ghoul Salute.|85:The Black Spot improves Swash's pistol targeting and Commodore supports Pirate movement.|86:Pirate Mascot improves the group's melee or Evade and Swig o' Rum supplies healing.
125|D|Reload Pirate pistols without energy while sustaining an attacker and curse caster.|124:Stocked to the Gills reloads Commodore without spending his energy, leaving more for curses and shooting.|85:Stocked to the Gills reloads Swash's pistol so he can spend energy attacking.|86:Pirate Mascot supports Cheepaky and Swash; Swig o' Rum adds healing.
126|D|Support Faerie Pirate shooting with free reloads, corpse spells and ordinary harvesting.|125:Stocked to the Gills reloads Faerie Fire Pistol without energy and Gone Fishin' supplies Healing.|123:Dead Troll's Finger refuels Brigid's Pirate keyword and Reanimate returns slain allies.|83:Claudia supplies direct Robbery without a Harvest tax; her pistol is an option for Spirits of the Fallen when slain.
127|D|Use Bleed to improve Faerie targeting and combine energy theft with objective collection.|55:Weeping Miasma improves Faerie Arcane targeting against bleeding enemies; Feed on Fear supplies Faerie energy.|23:Healing sustains Banshee and ranged attacks benefit from Weeping Miasma's Evade effect.|50:Herbert is a Faerie without Weakling, providing ordinary harvesting and cover.

87|L|Heal the Faun summoning engine while a durable melee threat protects your casters; leave space for Recluse.|63:Knoll repairs Boris's summoning wound costs while Bunny actions supply extra board presence.|75:The Beast supplies frontline pressure while Knoll's healing sustains it.|70:Rouse restores Boris's energy for summons and Bunny actions while Hoff shares the healing workload.
